areatype,date,name,code,newCasesByPublishDate,cumCasesByPublishDate,cumCasesBySpecimenDateRate,newCasesBySpecimenDate,cumCasesBySpecimenDate,newPillarOneTestsByPublishDate,cumPillarOneTestsByPublishDate,newPillarTwoTestsByPublishDate,cumPillarTwoTestsByPublishDate,newPillarThreeTestsByPublishDate,cumPillarThreeTestsByPublishDate,newPillarFourTestsByPublishDate,cumPillarFourTestsByPublishDate,newAdmissions,cumAdmissions,cumTestsByPublishDate,newTestsByPublishDate,covidOccupiedMVBeds,hospitalCases,plannedCapacityByPublishDate,newDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate
overview,2021-09-30,United Kingdom,K02000001,36480.0,7807036.0,11970.3,32588.0,8029813.0,85645.0,39108441.0,939799.0,252630437.0,973.0,2341546.0,17592.0,10540577.0,705.0,549323.0,304621001.0,1044009.0,815.0,6807.0,968387.0,137.0,136662.0,203.7,113.0,137694.0,205.3
overview,2021-10-01,United Kingdom,K02000001,35577.0,7841625.0,12013.6,29050.0,8058863.0,84671.0,39193112.0,794376.0,253484181.0,1075.0,2342621.0,1035.0,10541612.0,698.0,550021.0,305561526.0,881157.0,805.0,6639.0,973909.0,127.0,136789.0,203.9,129.0,137823.0,205.5
overview,2021-10-02,United Kingdom,K02000001,30301.0,7871014.0,12052.8,26309.0,8085172.0,81209.0,39274321.0,639662.0,254110751.0,530.0,2343151.0,14167.0,10555779.0,698.0,550719.0,306284002.0,735568.0,764.0,6490.0,953019.0,121.0,136910.0,204.1,110.0,137933.0,205.6
overview,2021-10-03,United Kingdom,K02000001,30439.0,7900680.0,12100.6,32051.0,8117223.0,70791.0,39345112.0,936712.0,255079964.0,328.0,2343479.0,14567.0,10570479.0,722.0,551441.0,307339034.0,1022398.0,778.0,6647.0,967549.0,43.0,136953.0,204.2,97.0,138030.0,205.8
overview,2021-10-04,United Kingdom,K02000001,35077.0,7934936.0,12165.8,43727.0,8160950.0,80038.0,39425150.0,860943.0,256035681.0,677.0,2344156.0,1520.0,10571999.0,814.0,552255.0,308376986.0,943178.0,769.0,6838.0,985729.0,33.0,136986.0,204.2,103.0,138133.0,205.9
overview,2021-10-05,United Kingdom,K02000001,33869.0,7967985.0,12224.3,39263.0,8200213.0,105074.0,39530161.0,751342.0,256843783.0,1102.0,2345258.0,1095.0,10584298.0,840.0,553095.0,309303500.0,858613.0,800.0,6914.0,963679.0,166.0,137152.0,204.5,120.0,138253.0,206.1
overview,2021-10-06,United Kingdom,K02000001,39851.0,8006660.0,12282.8,39255.0,8239468.0,104173.0,39634333.0,949278.0,257847380.0,1210.0,2346791.0,21183.0,10611685.0,783.0,553878.0,310440189.0,1075844.0,807.0,6899.0,990729.0,143.0,137295.0,204.7,103.0,138356.0,206.3
overview,2021-10-07,United Kingdom,K02000001,40701.0,8046390.0,12340.2,38462.0,8277930.0,84503.0,39760125.0,863292.0,258782848.0,1328.0,2348119.0,16294.0,10627979.0,828.0,554706.0,311519071.0,965417.0,808.0,6849.0,990949.0,122.0,137417.0,204.9,123.0,138479.0,206.4
overview,2021-10-08,United Kingdom,K02000001,41765.0,8087005.0,12393.2,35597.0,8313527.0,97588.0,39857713.0,805878.0,259647083.0,1227.0,2349346.0,16015.0,10643994.0,791.0,555497.0,312498136.0,920708.0,780.0,6828.0,998213.0,150.0,137564.0,205.1,120.0,138599.0,206.6
overview,2021-10-09,United Kingdom,K02000001,34950.0,8120713.0,12441.4,32296.0,8345823.0,72517.0,39930230.0,624020.0,260301055.0,553.0,2349899.0,12536.0,10656530.0,768.0,556265.0,313237714.0,709626.0,768.0,6772.0,1008283.0,133.0,137697.0,205.3,117.0,138716.0,206.8
overview,2021-10-10,United Kingdom,K02000001,34574.0,8154306.0,12495.6,36406.0,8382229.0,76071.0,40006301.0,892198.0,261226831.0,121.0,2350020.0,0.0,10656632.0,735.0,557000.0,314239784.0,968390.0,744.0,6943.0,1023363.0,38.0,137735.0,205.3,96.0,138812.0,206.9
overview,2021-10-11,United Kingdom,K02000001,40224.0,8193769.0,12570.6,50285.0,8432514.0,86419.0,40092720.0,849869.0,262167345.0,752.0,2350772.0,725.0,10667880.0,850.0,557850.0,315278717.0,937765.0,747.0,7098.0,953903.0,28.0,137763.0,205.4,125.0,138937.0,207.1
overview,2021-10-12,United Kingdom,K02000001,38520.0,8231437.0,12642.6,48298.0,8480812.0,107500.0,40200220.0,765998.0,262990036.0,799.0,2351571.0,1810.0,10680440.0,946.0,558796.0,316222267.0,876107.0,780.0,7128.0,943663.0,181.0,137944.0,205.6,115.0,139052.0,207.3
overview,2021-10-13,United Kingdom,K02000001,42776.0,8272883.0,12713.8,47765.0,8528577.0,105913.0,40106131.0,939245.0,263975289.0,1093.0,2353635.0,1927.0,10697615.0,930.0,559726.0,317132670.0,1048178.0,781.0,7143.0,1029133.0,136.0,138080.0,205.8,121.0,139173.0,207.5
overview,2021-10-14,United Kingdom,K02000001,45066.0,8317439.0,12783.0,46411.0,8574988.0,86381.0,40423884.0,894502.0,264947024.0,1357.0,2354992.0,1913.0,10715017.0,914.0,560640.0,318440917.0,984153.0,783.0,7200.0,1029423.0,157.0,138237.0,206.1,149.0,139322.0,207.7
overview,2021-10-15,United Kingdom,K02000001,44932.0,8361651.0,12847.9,43546.0,8618534.0,91312.0,40515198.0,803065.0,265805689.0,1020.0,2356012.0,17187.0,10732204.0,958.0,561598.0,319409103.0,912584.0,791.0,7214.0,1000017.0,145.0,138379.0,206.3,139.0,139461.0,207.9
overview,2021-10-16,United Kingdom,K02000001,43423.0,8404469.0,12904.4,37872.0,8656406.0,73321.0,40588517.0,655722.0,266494926.0,418.0,2356430.0,0.0,10732204.0,886.0,562484.0,320172077.0,729461.0,805.0,7240.0,996427.0,148.0,138527.0,206.5,133.0,139594.0,208.1
overview,2021-10-17,United Kingdom,K02000001,45140.0,8449165.0,12969.6,43747.0,8700153.0,73897.0,40662414.0,906631.0,267436968.0,216.0,2356646.0,0.0,10732505.0,974.0,563458.0,321188533.0,980744.0,819.0,7512.0,984557.0,57.0,138584.0,206.6,129.0,139723.0,208.3
overview,2021-10-18,United Kingdom,K02000001,49156.0,8497868.0,13055.6,57728.0,8757881.0,86393.0,40748751.0,825157.0,268346138.0,736.0,2357382.0,293.0,10760599.0,1089.0,564547.0,322212870.0,912579.0,826.0,7881.0,988997.0,45.0,138629.0,206.7,127.0,139850.0,208.5
overview,2021-10-19,United Kingdom,K02000001,43738.0,8541192.0,13133.9,52511.0,8810392.0,110565.0,40859316.0,766658.0,269170030.0,1105.0,2358487.0,942.0,10846994.0,1115.0,565662.0,323234827.0,879270.0,851.0,8031.0,993707.0,223.0,138852.0,207.0,128.0,139978.0,208.7
overview,2021-10-20,United Kingdom,K02000001,49139.0,8589737.0,13210.9,51650.0,8862042.0,103612.0,40962928.0,984043.0,270200024.0,1345.0,2360453.0,17306.0,10864300.0,1113.0,566775.0,324387705.0,1106306.0,872.0,8286.0,985127.0,179.0,139031.0,207.3,154.0,140132.0,208.9
overview,2021-10-21,United Kingdom,K02000001,52009.0,8641221.0,13278.3,45193.0,8907235.0,97671.0,41103712.0,895449.0,271161854.0,1210.0,2361901.0,19092.0,10883392.0,988.0,567763.0,325510859.0,1013422.0,892.0,8381.0,989095.0,115.0,139146.0,207.4,158.0,140290.0,209.1
overview,2021-10-22,United Kingdom,K02000001,49298.0,8689949.0,13338.9,40657.0,8947892.0,91356.0,41195073.0,807495.0,272016418.0,1180.0,2363081.0,15876.0,10899268.0,948.0,568711.0,326473840.0,915907.0,889.0,8366.0,986301.0,180.0,139326.0,207.7,136.0,140426.0,209.3
overview,2021-10-23,United Kingdom,K02000001,44985.0,8734934.0,13391.2,35096.0,8982988.0,75443.0,41270516.0,620624.0,272668936.0,446.0,2363527.0,10013.0,10909281.0,915.0,569626.0,327212260.0,706526.0,869.0,8360.0,985841.0,135.0,139461.0,207.9,165.0,140591.0,209.6
overview,2021-10-24,United Kingdom,K02000001,39962.0,8773674.0,13444.5,35756.0,9018744.0,65623.0,41336134.0,708745.0,273409408.0,199.0,2363726.0,11185.0,10920561.0,972.0,570598.0,328029829.0,785752.0,885.0,8529.0,981725.0,72.0,139533.0,208.0,152.0,140743.0,209.8
overview,2021-10-25,United Kingdom,K02000001,36567.0,8809774.0,13515.2,47447.0,9066191.0,86011.0,41438376.0,713738.0,274202168.0,1046.0,2364772.0,22064.0,10942625.0,1067.0,571665.0,328947941.0,822859.0,913.0,8853.0,981920.0,38.0,139571.0,208.1,134.0,140877.0,210.0
overview,2021-10-26,United Kingdom,K02000001,40954.0,8853227.0,13578.0,42109.0,9108300.0,99838.0,41538214.0,697209.0,274942942.0,1166.0,2365938.0,7179.0,10949804.0,1123.0,572788.0,329796898.0,805392.0,952.0,8972.0,983763.0,263.0,139834.0,208.5,164.0,141041.0,210.3
overview,2021-10-27,United Kingdom,K02000001,43941.0,8897149.0,13642.2,43036.0,9151336.0,107609.0,41645823.0,778316.0,275758293.0,997.0,2366935.0,31641.0,10981445.0,1164.0,573952.0,330752496.0,918563.0,945.0,9079.0,999967.0,207.0,140041.0,208.8,162.0,141203.0,210.5
overview,2021-10-28,United Kingdom,K02000001,39842.0,8936155.0,13703.8,41374.0,9192710.0,91955.0,41757686.0,759400.0,276583623.0,1466.0,2368401.0,25991.0,11007436.0,1087.0,575039.0,331717146.0,878812.0,944.0,9158.0,990934.0,165.0,140206.0,209.0,192.0,141395.0,210.8
overview,2021-10-29,United Kingdom,K02000001,43467.0,8979236.0,13763.8,40239.0,9232949.0,85333.0,41843018.0,732453.0,277359290.0,1216.0,2369617.0,31054.0,11038490.0,1031.0,576070.0,332610415.0,850056.0,962.0,9256.0,997603.0,186.0,140392.0,209.3,171.0,141566.0,211.0
overview,2021-10-30,United Kingdom,K02000001,41278.0,9019962.0,13813.9,33556.0,9266505.0,72922.0,41915938.0,583950.0,277976369.0,503.0,2370120.0,21541.0,11060031.0,903.0,576973.0,333322458.0,678916.0,968.0,9309.0,1000389.0,166.0,140558.0,209.5,169.0,141735.0,211.3
overview,2021-10-31,United Kingdom,K02000001,38009.0,9057629.0,13865.7,34794.0,9301299.0,69655.0,41985593.0,866869.0,278879477.0,429.0,2370549.0,14334.0,11074408.0,1009.0,577982.0,334310027.0,951287.0,980.0,9461.0,996904.0,74.0,140632.0,209.6,188.0,141923.0,211.6
overview,2021-11-01,United Kingdom,K02000001,40077.0,9097311.0,13933.0,45102.0,9346401.0,78808.0,42064401.0,816190.0,279780351.0,953.0,2371502.0,12362.0,11086770.0,1099.0,579081.0,335303024.0,908313.0,1030.0,9707.0,984088.0,40.0,140672.0,209.7,177.0,142100.0,211.8
overview,2021-11-02,United Kingdom,K02000001,33865.0,9130857.0,13989.6,38007.0,9384408.0,112179.0,42176487.0,741115.0,280573843.0,1362.0,2372864.0,17325.0,11104095.0,1084.0,580165.0,336227289.0,871981.0,1024.0,9689.0,989465.0,293.0,140964.0,210.1,158.0,142258.0,212.1
overview,2021-11-03,United Kingdom,K02000001,41299.0,9171660.0,14043.2,35972.0,9420380.0,105573.0,42282059.0,881284.0,281495644.0,1339.0,2374203.0,35623.0,11139718.0,987.0,581152.0,337291624.0,1023819.0,1019.0,9473.0,1002138.0,217.0,141181.0,210.5,165.0,142423.0,212.3
overview,2021-11-04,United Kingdom,K02000001,37269.0,9208219.0,14093.4,33652.0,9454032.0,77730.0,42391306.0,815909.0,282376940.0,1328.0,2379025.0,23451.0,11163169.0,888.0,582040.0,338310440.0,918418.0,1034.0,9331.0,988687.0,214.0,141395.0,210.8,156.0,142579.0,212.5
overview,2021-11-05,United Kingdom,K02000001,34029.0,9241916.0,14138.6,30313.0,9484345.0,91638.0,42482928.0,719704.0,283147783.0,1277.0,2380302.0,22006.0,11185175.0,860.0,582900.0,339196188.0,834625.0,1026.0,9130.0,983721.0,193.0,141588.0,211.1,158.0,142737.0,212.8
overview,2021-11-06,United Kingdom,K02000001,30693.0,9272066.0,14179.5,27430.0,9511775.0,75430.0,42558360.0,561387.0,283738586.0,437.0,2380739.0,13173.0,11198348.0,831.0,583731.0,339876033.0,650427.0,1018.0,8886.0,983910.0,155.0,141743.0,211.3,168.0,142905.0,213.0
overview,2021-11-07,United Kingdom,K02000001,30305.0,9301909.0,14225.1,30582.0,9542357.0,73305.0,42636175.0,777518.0,284554467.0,305.0,2381044.0,18193.0,11216610.0,888.0,584619.0,340788296.0,869321.0,1012.0,8906.0,984403.0,62.0,141805.0,211.4,168.0,143073.0,213.3
overview,2021-11-08,United Kingdom,K02000001,32322.0,9333891.0,14290.8,44121.0,9586478.0,85941.0,42722116.0,824129.0,285460328.0,839.0,2381883.0,10715.0,11227325.0,1015.0,585634.0,341791652.0,921624.0,1026.0,9056.0,983863.0,57.0,141862.0,211.5,156.0,143229.0,213.5
overview,2021-11-09,United Kingdom,K02000001,33117.0,9366676.0,14353.8,42237.0,9628715.0,112617.0,42834730.0,727133.0,286237642.0,1027.0,2382910.0,13344.0,11240669.0,994.0,586628.0,342695951.0,854121.0,1023.0,9008.0,948980.0,262.0,142124.0,211.9,149.0,143378.0,213.7
overview,2021-11-10,United Kingdom,K02000001,39329.0,9406001.0,14417.8,42926.0,9671641.0,109355.0,42944079.0,903800.0,287179565.0,1147.0,2384766.0,12875.0,11253544.0,987.0,587615.0,343761954.0,1027177.0,1008.0,8937.0,949071.0,214.0,142338.0,212.2,148.0,143526.0,214.0
overview,2021-11-11,United Kingdom,K02000001,42408.0,9448402.0,14478.9,40986.0,9712627.0,91726.0,43063003.0,868545.0,288112185.0,1285.0,2386051.0,22932.0,11276476.0,965.0,588580.0,344837715.0,984488.0,999.0,8785.0,952881.0,195.0,142533.0,212.5,143.0,143669.0,214.2
overview,2021-11-12,United Kingdom,K02000001,40375.0,9487302.0,14535.2,37758.0,9750385.0,87177.0,43150179.0,728910.0,288887662.0,863.0,2386914.0,16566.0,11293042.0,890.0,589470.0,345717797.0,833516.0,989.0,8693.0,953074.0,145.0,142678.0,212.7,148.0,143817.0,214.4
overview,2021-11-13,United Kingdom,K02000001,38351.0,9524971.0,14584.2,32879.0,9783264.0,71481.0,43221660.0,580783.0,289499664.0,378.0,2387292.0,15527.0,11308569.0,778.0,590248.0,346417185.0,668169.0,974.0,8556.0,953034.0,157.0,142835.0,212.9,135.0,143952.0,214.6
overview,2021-11-14,United Kingdom,K02000001,36517.0,9561099.0,14637.1,35505.0,9818769.0,74725.0,43296385.0,829039.0,290357302.0,246.0,2387538.0,14780.0,11323498.0,807.0,591055.0,347364723.0,918790.0,979.0,8643.0,953104.0,63.0,142898.0,213.0,126.0,144078.0,214.8
overview,2021-11-15,United Kingdom,K02000001,39705.0,9600369.0,14713.1,50945.0,9869714.0,82368.0,43378751.0,823750.0,291259931.0,648.0,2388186.0,12385.0,11335883.0,837.0,591892.0,348362751.0,919151.0,968.0,8801.0,805134.0,47.0,142945.0,213.1,174.0,144252.0,215.0
overview,2021-11-16,United Kingdom,K02000001,37243.0,9637190.0,14782.3,46418.0,9916132.0,97299.0,43476017.0,699924.0,292009650.0,1084.0,2389270.0,12385.0,11361659.0,904.0,592796.0,349236596.0,810692.0,938.0,8524.0,804824.0,214.0,143159.0,213.4,153.0,144405.0,215.3
overview,2021-11-17,United Kingdom,K02000001,38263.0,9675058.0,14850.7,45888.0,9962020.0,105069.0,43639469.0,930242.0,293067062.0,1421.0,2391500.0,9902.0,11371561.0,865.0,593661.0,350469592.0,1046634.0,935.0,8274.0,789044.0,201.0,143360.0,213.7,126.0,144531.0,215.5
overview,2021-11-18,United Kingdom,K02000001,46807.0,9721916.0,14916.3,44051.0,10006071.0,101029.0,43740499.0,879243.0,294010425.0,1215.0,2392715.0,14446.0,11386007.0,842.0,594503.0,351529646.0,995933.0,923.0,8175.0,795824.0,199.0,143559.0,214.0,136.0,144667.0,215.7
overview,2021-11-19,United Kingdom,K02000001,44242.0,9766153.0,14975.4,39588.0,10045659.0,94145.0,43834646.0,757533.0,294815186.0,1140.0,2393855.0,16265.0,11402272.0,773.0,595276.0,352445959.0,869083.0,911.0,8123.0,806543.0,157.0,143716.0,214.2,124.0,144791.0,215.8
overview,2021-11-20,United Kingdom,K02000001,40941.0,9806034.0,15028.0,35327.0,10080986.0,74638.0,43909284.0,633833.0,295477735.0,547.0,2394402.0,13077.0,11415349.0,737.0,596013.0,353196770.0,722095.0,908.0,8003.0,772873.0,150.0,143866.0,214.5,130.0,144921.0,216.0
overview,2021-11-21,United Kingdom,K02000001,40004.0,9845492.0,15083.5,37245.0,10118231.0,73236.0,44043066.0,913583.0,296428886.0,381.0,2394783.0,26194.0,11441605.0,757.0,596770.0,354308340.0,1013394.0,913.0,8098.0,778533.0,61.0,143927.0,214.6,106.0,145027.0,216.2
overview,2021-11-22,United Kingdom,K02000001,44917.0,9889926.0,15159.2,50721.0,10168952.0,88451.0,44131514.0,880376.0,297388467.0,1010.0,2395793.0,12136.0,11453741.0,741.0,597511.0,355369515.0,981973.0,928.0,8194.0,783613.0,45.0,143972.0,214.6,119.0,145146.0,216.4
overview,2021-11-23,United Kingdom,K02000001,42484.0,9932408.0,15231.0,48181.0,10217133.0,107670.0,44270554.0,792369.0,298230754.0,1121.0,2396914.0,12238.0,11507807.0,785.0,598296.0,356406029.0,913398.0,919.0,7980.0,834033.0,165.0,144137.0,214.9,142.0,145288.0,216.6
overview,2021-11-24,United Kingdom,K02000001,43676.0,9974843.0,15300.7,46759.0,10263892.0,101537.0,44372422.0,974585.0,299248974.0,1283.0,2399265.0,9033.0,11516840.0,909.0,599205.0,357537501.0,1086438.0,928.0,7733.0,836193.0,149.0,144286.0,215.1,116.0,145404.0,216.8
overview,2021-11-25,United Kingdom,K02000001,47240.0,10021497.0,15365.4,43409.0,10307301.0,94508.0,44495820.0,937967.0,300251104.0,1253.0,2400518.0,18437.0,11535277.0,775.0,599980.0,358682719.0,1052165.0,925.0,7724.0,838875.0,147.0,144433.0,215.3,137.0,145541.0,217.0
overview,2021-11-26,United Kingdom,K02000001,50091.0,10070841.0,15424.0,39324.0,10346625.0,91374.0,44587193.0,776523.0,301074104.0,995.0,2401513.0,19687.0,11554964.0,733.0,600713.0,359617774.0,888579.0,925.0,7625.0,841975.0,160.0,144593.0,215.5,132.0,145673.0,217.2
overview,2021-11-27,United Kingdom,K02000001,39567.0,10110408.0,15473.6,33290.0,10379915.0,67137.0,44654329.0,642258.0,301746982.0,418.0,2401931.0,17667.0,11572631.0,715.0,601428.0,360375873.0,727480.0,911.0,7470.0,843787.0,131.0,144724.0,215.7,107.0,145780.0,217.3
overview,2021-11-28,United Kingdom,K02000001,37681.0,10146915.0,15532.8,39692.0,10419607.0,73970.0,44728299.0,919722.0,302699441.0,258.0,2402189.0,25764.0,11598517.0,714.0,602142.0,361428446.0,1019714.0,919.0,7501.0,839385.0,51.0,144775.0,215.8,118.0,145898.0,217.5
overview,2021-11-29,United Kingdom,K02000001,42583.0,10189059.0,15616.7,56283.0,10475890.0,89458.0,44817757.0,909401.0,303690987.0,822.0,2403011.0,20776.0,11619293.0,806.0,602948.0,362531048.0,1020457.0,916.0,7732.0,849703.0,35.0,144810.0,215.9,124.0,146022.0,217.7
overview,2021-11-30,United Kingdom,K02000001,39716.0,10228772.0,15699.7,55685.0,10531575.0,105445.0,44923163.0,889604.0,304637615.0,1068.0,2404079.0,7811.0,11673007.0,841.0,603789.0,363637864.0,1003928.0,931.0,7743.0,886296.0,159.0,144969.0,216.1,96.0,146118.0,217.8
overview,2021-12-01,United Kingdom,K02000001,48374.0,10276007.0,15781.4,54808.0,10586383.0,106412.0,45029573.0,1077859.0,305762410.0,1474.0,2406594.0,3689.0,11676696.0,826.0,604615.0,364875273.0,1189434.0,895.0,7415.0,886416.0,171.0,145140.0,216.4,124.0,146242.0,218.0
overview,2021-12-02,United Kingdom,K02000001,53945.0,10329074.0,15856.4,50302.0,10636685.0,95071.0,45156387.0,1029613.0,306860965.0,1537.0,2408131.0,6036.0,11682732.0,839.0,605454.0,366108215.0,1132257.0,895.0,7486.0,906216.0,141.0,145281.0,216.6,107.0,146349.0,218.2
overview,2021-12-03,United Kingdom,K02000001,50584.0,10379647.0,15924.5,45659.0,10682344.0,91811.0,45248201.0,944758.0,307856299.0,1533.0,2409664.0,18712.0,11701444.0,738.0,606192.0,367215608.0,1056814.0,900.0,7395.0,871502.0,143.0,145424.0,216.8,130.0,146479.0,218.4
overview,2021-12-04,United Kingdom,K02000001,42848.0,10421104.0,15982.3,38779.0,10721123.0,76190.0,45324391.0,771938.0,308662663.0,586.0,2410250.0,25322.0,11757156.0,749.0,606941.0,368154460.0,874036.0,895.0,7249.0,881043.0,127.0,145551.0,217.0,146.0,146625.0,218.6
overview,2021-12-05,United Kingdom,K02000001,43992.0,10464389.0,16043.4,41013.0,10762136.0,76621.0,45401012.0,1048465.0,309750418.0,260.0,2410510.0,14466.0,11771622.0,844.0,607785.0,369333562.0,1139812.0,882.0,7352.0,874000.0,54.0,145605.0,217.1,111.0,146736.0,218.7
overview,2021-12-06,United Kingdom,K02000001,51459.0,10515239.0,16132.4,59664.0,10821800.0,88236.0,45489249.0,1004849.0,310839767.0,897.0,2411407.0,29170.0,11800792.0,869.0,608654.0,370541215.0,1123152.0,901.0,7461.0,901781.0,41.0,145646.0,217.1,138.0,146874.0,218.9
overview,2021-12-07,United Kingdom,K02000001,45691.0,10560341.0,16216.2,56228.0,10878028.0,109717.0,45609382.0,921775.0,311818047.0,1497.0,2412904.0,21430.0,11853788.0,944.0,609598.0,371694121.0,1054419.0,880.0,7445.0,925094.0,180.0,145826.0,217.4,121.0,146995.0,219.1
overview,2021-12-08,United Kingdom,K02000001,51342.0,10610958.0,16303.8,58787.0,10936815.0,110737.0,45720118.0,1148512.0,313028589.0,1194.0,2414382.0,20975.0,11874763.0,888.0,610486.0,373037852.0,1281418.0,890.0,7464.0,915969.0,161.0,145987.0,217.6,112.0,147107.0,219.3
overview,2021-12-09,United Kingdom,K02000001,50867.0,10660981.0,16388.8,56978.0,10993793.0,98946.0,45842749.0,1207490.0,314312635.0,1732.0,2416606.0,22145.0,11896908.0,953.0,611439.0,374468898.0,1330313.0,900.0,7533.0,916736.0,148.0,146135.0,217.8,125.0,147232.0,219.5
overview,2021-12-10,United Kingdom,K02000001,58194.0,10719165.0,16467.0,52476.0,11046269.0,97627.0,45940372.0,1083340.0,315452864.0,1560.0,2418166.0,20097.0,11917005.0,829.0,612268.0,375728407.0,1202624.0,901.0,7487.0,926534.0,120.0,146255.0,218.0,107.0,147339.0,219.6
overview,2021-12-11,United Kingdom,K02000001,54073.0,10771444.0,16539.4,48590.0,11094859.0,77002.0,46017374.0,920591.0,316416572.0,543.0,2418709.0,15199.0,11932204.0,792.0,613060.0,376784859.0,1013335.0,883.0,7452.0,934466.0,132.0,146387.0,218.2,96.0,147435.0,219.8
overview,2021-12-12,United Kingdom,K02000001,48854.0,10819515.0,16618.7,53139.0,11147998.0,80986.0,46098360.0,1161521.0,317578093.0,412.0,2419121.0,16806.0,11949036.0,868.0,613928.0,378044610.0,1259725.0,893.0,7576.0,931288.0,52.0,146439.0,218.3,121.0,147556.0,220.0
overview,2021-12-13,United Kingdom,K02000001,54661.0,10873468.0,16748.6,87151.0,11235149.0,89237.0,46187597.0,1203724.0,318872772.0,1027.0,2420148.0,21296.0,11970332.0,928.0,614856.0,379450849.0,1315284.0,900.0,7795.0,952978.0,38.0,146477.0,218.4,104.0,147660.0,220.1
overview,2021-12-14,United Kingdom,K02000001,59610.0,10932545.0,16901.7,102753.0,11337902.0,113615.0,46301211.0,1192663.0,320130439.0,1177.0,2421325.0,15857.0,12008691.0,957.0,615813.0,380861666.0,1323312.0,896.0,7795.0,959271.0,150.0,146627.0,218.6,128.0,147788.0,220.3
overview,2021-12-15,United Kingdom,K02000001,78610.0,11010286.0,17069.7,112671.0,11450573.0,116666.0,46417877.0,1513305.0,321716565.0,1413.0,2423465.0,8488.0,12017179.0,954.0,616767.0,382575086.0,1639872.0,888.0,7720.0,937568.0,165.0,146791.0,218.8,113.0,147901.0,220.5
overview,2021-12-16,United Kingdom,K02000001,88376.0,11097851.0,17227.8,106035.0,11556608.0,100110.0,46540439.0,1485389.0,323291378.0,1533.0,2424998.0,13459.0,12030675.0,923.0,617690.0,384287490.0,1600491.0,875.0,7740.0,943001.0,146.0,146937.0,219.0,105.0,148006.0,220.6
overview,2021-12-17,United Kingdom,K02000001,93045.0,11190354.0,17370.7,95865.0,11652473.0,96585.0,46637024.0,1468841.0,324833685.0,1408.0,2426406.0,12715.0,12043390.0,879.0,618569.0,385940505.0,1579549.0,879.0,7618.0,963432.0,111.0,147048.0,219.2,128.0,148134.0,220.8
overview,2021-12-18,United Kingdom,K02000001,90418.0,11279428.0,17503.2,88875.0,11741348.0,76506.0,46713530.0,1321166.0,326211769.0,577.0,2426983.0,8889.0,12052279.0,839.0,619408.0,387404561.0,1407138.0,855.0,7554.0,964644.0,125.0,147173.0,219.4,108.0,148242.0,221.0
overview,2021-12-19,United Kingdom,K02000001,82886.0,11361387.0,17636.0,89125.0,11830473.0,78148.0,46829057.0,1375757.0,327646788.0,418.0,2427401.0,14597.0,12066952.0,1020.0,620428.0,388970198.0,1468920.0,858.0,7710.0,962830.0,45.0,147218.0,219.5,101.0,148343.0,221.1
overview,2021-12-20,United Kingdom,K02000001,91743.0,11453121.0,17835.7,133941.0,11964414.0,91640.0,46920698.0,1379773.0,329106837.0,1111.0,2428512.0,21658.0,12088610.0,1220.0,621648.0,390544657.0,1494182.0,859.0,7954.0,951946.0,44.0,147261.0,219.5,124.0,148467.0,221.3
overview,2021-12-21,United Kingdom,K02000001,90629.0,11542143.0,18059.7,150268.0,12114682.0,117166.0,47037865.0,1362590.0,330535539.0,1304.0,2429816.0,11229.0,12133018.0,1263.0,622911.0,392136238.0,1492289.0,849.0,8170.0,967076.0,172.0,147433.0,219.8,100.0,148567.0,221.5
overview,2021-12-22,United Kingdom,K02000001,109655.0,11647473.0,18300.5,161528.0,12276210.0,110920.0,47148783.0,1534709.0,332147253.0,1257.0,2431073.0,5336.0,12138354.0,1415.0,624326.0,393865463.0,1652222.0,842.0,8391.0,1012046.0,140.0,147573.0,220.0,126.0,148693.0,221.7
overview,2021-12-23,United Kingdom,K02000001,119789.0,11769921.0,18540.0,160620.0,12436830.0,94188.0,47281838.0,1517269.0,333754395.0,1250.0,2432713.0,14007.0,12152361.0,1404.0,625730.0,395621307.0,1626714.0,840.0,8427.0,1019599.0,147.0,147720.0,220.2,131.0,148824.0,221.9
overview,2021-12-24,United Kingdom,K02000001,122186.0,11891292.0,18744.6,137258.0,12574088.0,87822.0,47369660.0,1516684.0,335339918.0,1130.0,2433843.0,10259.0,12162620.0,1203.0,626933.0,397306041.0,1615895.0,835.0,8654.0,1019637.0,137.0,147857.0,220.4,127.0,148951.0,222.0
overview,2021-12-25,United Kingdom,K02000001,121880.0,12013153.0,18849.4,70355.0,12644443.0,47787.0,47417447.0,1132062.0,336521279.0,409.0,2434252.0,17343.0,12179963.0,1419.0,628352.0,398552941.0,1197601.0,838.0,8463.0,920957.0,10.0,147867.0,220.4,105.0,149056.0,222.2
overview,2021-12-26,United Kingdom,K02000001,119923.0,12132098.0,19022.8,116258.0,12760701.0,58869.0,47476316.0,1211356.0,337816793.0,369.0,2434621.0,7476.0,12187454.0,1547.0,629899.0,399915184.0,1278070.0,851.0,8882.0,920887.0,3.0,147870.0,220.4,116.0,149172.0,222.4
