date,name,code,covidOccupiedMVBeds,cumAdmissions,cumAdmissionsByAge,cumCasesByPublishDate,cumCasesBySpecimenDate,cumCasesBySpecimenDateRate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,cumPillarFourTestsByPublishDate,cumPillarOneTestsByPublishDate,cumPillarThreeTestsByPublishDate,cumPillarTwoTestsByPublishDate,cumTestsByPublishDate,femaleCases,hospitalCases,maleCases,newAdmissions,newCasesByPublishDate,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newDeaths28DaysByPublishDate,newPillarFourTestsByPublishDate,newPillarOneTestsByPublishDate,newPillarThreeTestsByPublishDate,newPillarTwoTestsByPublishDate,newTestsByPublishDate,plannedCapacityByPublishDate
2020-01-30,United Kingdom,K02000001,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,
2020-01-31,United Kingdom,K02000001,,,,2.0,2.0,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,
2020-02-01,United Kingdom,K02000001,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
2020-02-02,United Kingdom,K02000001,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
2020-02-03,United Kingdom,K02000001,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
2020-02-04,United Kingdom,K02000001,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
2020-02-05,United Kingdom,K02000001,,,,2.0,3.0,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,
2020-02-06,United Kingdom,K02000001,,,,3.0,3.0,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,
2020-02-07,United Kingdom,K02000001,,,,3.0,3.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
2020-02-08,United Kingdom,K02000001,,,,3.0,7.0,,,,,,,,,,,,,,,0.0,4.0,,,,,,,,
2020-02-09,United Kingdom,K02000001,,,,4.0,8.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
2020-02-10,United Kingdom,K02000001,,,,8.0,8.0,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,
2020-02-11,United Kingdom,K02000001,,,,8.0,9.0,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,
2020-02-12,United Kingdom,K02000001,,,,8.0,9.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
2020-02-13,United Kingdom,K02000001,,,,9.0,9.0,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,
2020-02-14,United Kingdom,K02000001,,,,9.0,9.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
2020-02-15,United Kingdom,K02000001,,,,9.0,9.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
2020-02-16,United Kingdom,K02000001,,,,9.0,9.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
2020-02-17,United Kingdom,K02000001,,,,9.0,9.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
2020-02-18,United Kingdom,K02000001,,,,9.0,9.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
2020-02-19,United Kingdom,K02000001,,,,9.0,9.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
2020-02-20,United Kingdom,K02000001,,,,9.0,9.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
2020-02-21,United Kingdom,K02000001,,,,9.0,10.0,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,
2020-02-22,United Kingdom,K02000001,,,,9.0,10.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
2020-02-23,United Kingdom,K02000001,,,,9.0,11.0,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,
2020-02-24,United Kingdom,K02000001,,,,13.0,13.0,,,,,,,,,,,,,,,4.0,2.0,,,,,,,,
2020-02-25,United Kingdom,K02000001,,,,13.0,18.0,,,,,,,,,,,,,,,0.0,5.0,,,,,,,,
2020-02-26,United Kingdom,K02000001,,,,13.0,22.0,,,,,,,,,,,,,,,0.0,4.0,,,,,,,,
2020-02-27,United Kingdom,K02000001,,,,13.0,30.0,,,,,,,,,,,,,,,0.0,8.0,,,,,,,,
2020-02-28,United Kingdom,K02000001,,,,19.0,43.0,0.1,,,,,,,,,,,,,,6.0,12.0,,,,,,,,
2020-02-29,United Kingdom,K02000001,,,,23.0,48.0,0.1,,,,,,,,,,,,,,4.0,5.0,,,,,,,,
2020-03-01,United Kingdom,K02000001,,,,35.0,70.0,0.1,,,,,,,,,,,,,,12.0,22.0,,,,,,,,
2020-03-02,United Kingdom,K02000001,,,,40.0,109.0,0.2,1.0,,,,,,,,,,,,,5.0,39.0,1.0,,,,,,,
2020-03-03,United Kingdom,K02000001,,,,51.0,165.0,0.2,3.0,,,,,,,,,,,,,11.0,56.0,2.0,,,,,,,
2020-03-04,United Kingdom,K02000001,,,,85.0,221.0,0.3,3.0,,,,,,,,,,,,,34.0,56.0,0.0,,,,,,,
2020-03-05,United Kingdom,K02000001,,,,114.0,271.0,0.4,6.0,,,,,,,,,,,,,29.0,50.0,3.0,,,,,,,
2020-03-06,United Kingdom,K02000001,,,,160.0,352.0,0.5,6.0,,1.0,,,,,,,,,,,46.0,81.0,0.0,1.0,,,,,,
2020-03-07,United Kingdom,K02000001,,,,206.0,419.0,0.6,6.0,,2.0,,,,,,,,,,,46.0,67.0,0.0,1.0,,,,,,
2020-03-08,United Kingdom,K02000001,,,,271.0,476.0,0.7,9.0,,2.0,,,,,,,,,,,65.0,57.0,3.0,0.0,,,,,,
2020-03-09,United Kingdom,K02000001,,,,321.0,623.0,0.9,14.0,,3.0,,,,,,,,,,,50.0,147.0,5.0,1.0,,,,,,
2020-03-10,United Kingdom,K02000001,,,,373.0,889.0,1.3,17.0,,7.0,,,,,,,,,,,52.0,266.0,3.0,4.0,,,,,,
2020-03-11,United Kingdom,K02000001,,,,456.0,1294.0,1.9,25.0,,7.0,,,,,,,,,,,83.0,405.0,8.0,0.0,,,,,,
2020-03-12,United Kingdom,K02000001,,,,590.0,1775.0,2.6,38.0,0.1,9.0,,,,,,,,,,,134.0,481.0,13.0,2.0,,,,,,
2020-03-13,United Kingdom,K02000001,,,,797.0,2254.0,3.4,54.0,0.1,10.0,,,,,,,,,,,207.0,479.0,16.0,1.0,,,,,,
2020-03-14,United Kingdom,K02000001,,,,1061.0,2617.0,3.9,76.0,0.1,29.0,,,,,,,,,,,264.0,363.0,22.0,18.0,,,,,,
2020-03-15,United Kingdom,K02000001,,,,1391.0,3059.0,4.6,108.0,0.2,43.0,0.1,,,,,,,,,,330.0,442.0,32.0,14.0,,,,,,
2020-03-16,United Kingdom,K02000001,,,,1543.0,3668.0,5.5,155.0,0.2,65.0,0.1,,,,,,,,,,152.0,609.0,47.0,22.0,,,,,,
2020-03-17,United Kingdom,K02000001,,,,1950.0,4436.0,6.6,207.0,0.3,82.0,0.1,,,,,,,,,,407.0,768.0,52.0,16.0,,,,,,
2020-03-18,United Kingdom,K02000001,,,,2626.0,5434.0,8.1,275.0,0.4,116.0,0.2,,,,,,,,,,676.0,998.0,68.0,34.0,,,,,,
2020-03-19,United Kingdom,K02000001,,,,3269.0,6484.0,9.7,349.0,0.5,162.0,0.2,,,,,,,,,,643.0,1050.0,74.0,45.0,,,,,,
2020-03-20,United Kingdom,K02000001,,,,3983.0,7746.0,11.5,458.0,0.7,194.0,0.3,,,,,,,,,,714.0,1262.0,109.0,32.0,,,,,,6127.0
2020-03-21,United Kingdom,K02000001,,,,5018.0,8937.0,13.3,588.0,0.9,252.0,0.4,,,,,,,,,,1035.0,1191.0,130.0,58.0,,,,,,6127.0
2020-03-22,United Kingdom,K02000001,,,,5683.0,10311.0,15.4,752.0,1.1,288.0,0.4,,,,,,,,,,665.0,1374.0,164.0,36.0,,,,,,10949.0
2020-03-23,United Kingdom,K02000001,,4876.0,,6650.0,12631.0,18.8,938.0,1.4,364.0,0.5,,,,,,,,,1273.0,967.0,2320.0,186.0,76.0,,,,,,10949.0
2020-03-24,United Kingdom,K02000001,,6593.0,,8077.0,15002.0,22.4,1175.0,1.8,512.0,0.8,,,,,,,,,1717.0,1427.0,2371.0,237.0,148.0,,,,,,10949.0
2020-03-25,United Kingdom,K02000001,,8678.0,,9529.0,17694.0,26.4,1478.0,2.2,703.0,1.0,,,,,,,,,2085.0,1452.0,2692.0,303.0,191.0,,,,,,10949.0
2020-03-26,United Kingdom,K02000001,,10605.0,,11658.0,20777.0,31.0,1840.0,2.7,884.0,1.3,,,,,,,,,1927.0,2129.0,3083.0,362.0,181.0,,,,,,10949.0
2020-03-27,United Kingdom,K02000001,,12832.0,,14548.0,23958.0,35.7,2238.0,3.3,1172.0,1.7,,,,,,,7267.0,,2227.0,2890.0,3181.0,398.0,288.0,,,,,,10949.0
2020-03-28,United Kingdom,K02000001,,15025.0,,17104.0,26774.0,39.9,2674.0,4.0,1464.0,2.2,,,,,,,8278.0,,2193.0,2556.0,2816.0,436.0,292.0,,,,,,10949.0
2020-03-29,United Kingdom,K02000001,,17514.0,,19606.0,29629.0,44.2,3180.0,4.7,1676.0,2.5,,,,,,,9525.0,,2489.0,2502.0,2855.0,506.0,212.0,,,,,,12799.0
2020-03-30,United Kingdom,K02000001,,20705.0,,22271.0,33889.0,50.5,3772.0,5.6,2050.0,3.1,,,,,,,11093.0,,3191.0,2665.0,4260.0,592.0,374.0,,,,,,12799.0
2020-03-31,United Kingdom,K02000001,,23537.0,,25521.0,38405.0,57.3,4432.0,6.6,2453.0,3.7,,153588.0,,1586.0,155174.0,,12597.0,,2832.0,3250.0,4516.0,660.0,403.0,,11267.0,,629.0,11896.0,15499.0
2020-04-01,United Kingdom,K02000001,,27104.0,,30088.0,43336.0,64.6,5201.0,7.8,3125.0,4.7,139.0,164844.0,,2254.0,167237.0,,13637.0,,3567.0,4567.0,4931.0,769.0,672.0,23.0,11256.0,,668.0,11947.0,15499.0
2020-04-02,United Kingdom,K02000001,1813.0,30390.0,,34610.0,48199.0,71.9,6007.0,9.0,3782.0,5.6,305.0,179190.0,,2857.0,182352.0,,13875.0,,3286.0,4522.0,4863.0,806.0,657.0,166.0,12854.0,,603.0,13623.0,15499.0
2020-04-03,United Kingdom,K02000001,2120.0,33320.0,,39282.0,53096.0,79.2,6847.0,10.2,4518.0,6.7,641.0,219403.0,,3534.0,223578.0,,15546.0,,2930.0,4672.0,4897.0,840.0,736.0,336.0,13616.0,,677.0,14629.0,15499.0
2020-04-04,United Kingdom,K02000001,2309.0,36241.0,,43282.0,57103.0,85.1,7754.0,11.6,5274.0,7.9,822.0,234506.0,,4330.0,239658.0,,17502.0,,2921.0,4000.0,4007.0,907.0,756.0,181.0,15103.0,,796.0,16080.0,15699.0
2020-04-05,United Kingdom,K02000001,2469.0,39158.0,,49481.0,60686.0,90.5,8671.0,12.9,5873.0,8.8,1327.0,246169.0,,5400.0,252896.0,,18855.0,,2917.0,6199.0,3583.0,917.0,599.0,505.0,11663.0,,1070.0,13238.0,15699.0
2020-04-06,United Kingdom,K02000001,2644.0,42204.0,,53624.0,65946.0,98.3,9566.0,14.3,6440.0,9.6,1418.0,259659.0,,6226.0,267303.0,,19493.0,,3046.0,4143.0,5260.0,895.0,567.0,91.0,12858.0,,826.0,13775.0,18049.0
2020-04-07,United Kingdom,K02000001,2864.0,45354.0,,57512.0,71381.0,106.4,10565.0,15.7,7545.0,11.2,1422.0,272925.0,,7379.0,281726.0,,20234.0,,3150.0,3888.0,5435.0,999.0,1105.0,4.0,13266.0,,1153.0,14423.0,18149.0
2020-04-08,United Kingdom,K02000001,2967.0,48321.0,,63377.0,76497.0,114.0,11640.0,17.4,8575.0,12.8,1422.0,288119.0,,8628.0,298169.0,,20740.0,,2967.0,5865.0,5116.0,1075.0,1030.0,0.0,15194.0,,1249.0,16443.0,24469.0
2020-04-09,United Kingdom,K02000001,2963.0,50950.0,,68052.0,81346.0,121.3,12640.0,18.8,9691.0,14.4,1695.0,305217.0,,9924.0,316836.0,,21005.0,,2629.0,4675.0,4849.0,1000.0,1116.0,273.0,17188.0,,1655.0,19116.0,27057.0
2020-04-10,United Kingdom,K02000001,3228.0,53413.0,,73758.0,85653.0,127.7,13584.0,20.3,10813.0,16.1,2049.0,321156.0,,11769.0,334974.0,,21280.0,,2463.0,5706.0,4307.0,944.0,1122.0,354.0,15892.0,,1845.0,18091.0,26557.0
2020-04-11,United Kingdom,K02000001,3274.0,55576.0,,78991.0,89207.0,133.0,14541.0,21.7,11656.0,17.4,2399.0,336176.0,,14399.0,352974.0,,21254.0,,2163.0,5234.0,3554.0,957.0,843.0,350.0,15020.0,,2630.0,18000.0,27947.0
2020-04-12,United Kingdom,K02000001,3301.0,57642.0,,84279.0,92687.0,138.2,15499.0,23.1,12313.0,18.4,2586.0,348193.0,,16888.0,367667.0,,21687.0,,2066.0,5288.0,3480.0,958.0,657.0,0.0,12017.0,,2489.0,14506.0,27947.0
2020-04-13,United Kingdom,K02000001,3277.0,59804.0,,88621.0,96857.0,144.4,16395.0,24.4,13037.0,19.4,3001.0,360275.0,,19374.0,382650.0,,21308.0,,2162.0,4342.0,4170.0,896.0,724.0,415.0,12081.0,,2486.0,14982.0,33171.0
2020-04-14,United Kingdom,K02000001,3234.0,61892.0,,93873.0,101155.0,150.8,17253.0,25.7,14113.0,21.0,3004.0,374497.0,,21415.0,398916.0,,21281.0,,2088.0,5252.0,4298.0,858.0,1076.0,3.0,13950.0,,2041.0,15994.0,35571.0
2020-04-15,United Kingdom,K02000001,3228.0,63772.0,,98476.0,106195.0,158.3,18131.0,27.0,14993.0,22.4,3180.0,390731.0,,23738.0,417649.0,,20582.0,,1880.0,4605.0,5040.0,878.0,880.0,176.0,16166.0,,2323.0,18665.0,38766.0
2020-04-16,United Kingdom,K02000001,3222.0,65783.0,,103093.0,111471.0,166.2,18975.0,28.3,16029.0,23.9,3602.0,408508.0,,26881.0,438991.0,,20389.0,,2011.0,4618.0,5276.0,844.0,1036.0,422.0,17763.0,,3143.0,21328.0,39108.0
2020-04-17,United Kingdom,K02000001,3162.0,67750.0,,108692.0,116408.0,173.5,19794.0,29.5,16942.0,25.3,3910.0,425873.0,,30654.0,460437.0,,19330.0,,1967.0,5599.0,4937.0,819.0,913.0,308.0,17308.0,,3773.0,21389.0,34808.0
2020-04-18,United Kingdom,K02000001,3247.0,69379.0,,114217.0,121111.0,180.5,20594.0,30.7,18047.0,26.9,4287.0,442333.0,,35443.0,482063.0,,19456.0,,1629.0,5526.0,4703.0,800.0,1105.0,377.0,16460.0,,4789.0,21626.0,36398.0
2020-04-19,United Kingdom,K02000001,3176.0,71036.0,,120067.0,124961.0,186.3,21363.0,31.8,18479.0,27.5,4287.0,455793.0,,41299.0,501379.0,,19574.0,,1657.0,5850.0,3850.0,769.0,432.0,0.0,13460.0,,5856.0,19316.0,40398.0
2020-04-20,United Kingdom,K02000001,3130.0,72770.0,,124743.0,129381.0,192.9,22146.0,33.0,19049.0,28.4,4892.0,488473.0,,43756.0,537121.0,,19331.0,,1734.0,4676.0,4420.0,783.0,570.0,605.0,14908.0,,2457.0,17970.0,41398.0
2020-04-21,United Kingdom,K02000001,3036.0,74482.0,,129044.0,134145.0,200.0,22890.0,34.1,20273.0,30.2,4943.0,508536.0,,46456.0,559935.0,,19139.0,,1712.0,4301.0,4764.0,744.0,1224.0,51.0,20063.0,,2700.0,22814.0,48273.0
2020-04-22,United Kingdom,K02000001,2964.0,76011.0,,133495.0,139629.0,208.1,23621.0,35.2,21120.0,31.5,5430.0,528625.0,,49441.0,583496.0,,18533.0,,1529.0,4451.0,5484.0,731.0,847.0,487.0,20088.0,,2985.0,23560.0,51121.0
2020-04-23,United Kingdom,K02000001,2867.0,77524.0,,138078.0,144770.0,215.8,24298.0,36.2,21802.0,32.5,5938.0,548993.0,,57100.0,612031.0,,17867.0,,1513.0,4583.0,5141.0,677.0,682.0,508.0,20365.0,,7659.0,28532.0,53867.0
2020-04-24,United Kingdom,K02000001,2703.0,79050.0,,143464.0,149720.0,223.2,24981.0,37.2,22812.0,34.0,6473.0,570975.0,,63344.0,640792.0,,17063.0,,1526.0,5386.0,4950.0,683.0,1010.0,535.0,21981.0,,6244.0,28760.0,49862.0
2020-04-25,United Kingdom,K02000001,2702.0,80304.0,,148377.0,153463.0,228.8,25628.0,38.2,23627.0,35.2,6473.0,588914.0,,74463.0,669850.0,,16604.0,,1254.0,4913.0,3743.0,647.0,815.0,0.0,17939.0,,11119.0,29058.0,53892.0
2020-04-26,United Kingdom,K02000001,2580.0,81659.0,,152840.0,156932.0,233.9,26261.0,39.1,23991.0,35.8,6473.0,606882.0,,88105.0,701460.0,,16555.0,,1355.0,4463.0,3469.0,633.0,364.0,0.0,17968.0,,13642.0,31610.0,52262.0
2020-04-27,United Kingdom,K02000001,2460.0,83197.0,,157149.0,161636.0,241.0,26856.0,40.0,24311.0,36.2,8307.0,623435.0,,103118.0,734860.0,,16662.0,,1538.0,4310.0,4704.0,595.0,320.0,1834.0,16440.0,,15013.0,33287.0,73400.0
2020-04-28,United Kingdom,K02000001,2353.0,84715.0,,161145.0,166352.0,248.0,27417.0,40.9,25280.0,37.7,8549.0,647084.0,,124733.0,780366.0,,15877.0,,1518.0,3996.0,4716.0,561.0,969.0,242.0,23648.0,,21615.0,45505.0,77365.0
2020-04-29,United Kingdom,K02000001,2286.0,86203.0,,165221.0,171780.0,256.1,27989.0,41.7,26049.0,38.8,9699.0,681371.0,,158226.0,849296.0,,15521.0,,1488.0,4076.0,5428.0,572.0,769.0,1150.0,32150.0,,33493.0,66793.0,86565.0
2020-04-30,United Kingdom,K02000001,2224.0,87644.0,,171253.0,176737.0,263.5,28540.0,42.5,26683.0,39.8,10771.0,721124.0,,201560.0,933455.0,,15164.0,,1441.0,6032.0,4957.0,551.0,634.0,1072.0,39753.0,,43390.0,84215.0,122415.0
2020-05-01,United Kingdom,K02000001,2178.0,88907.0,,177454.0,181470.0,270.5,29108.0,43.4,27381.0,40.8,11522.0,760219.0,,236607.0,1008348.0,,14723.0,,1263.0,6201.0,4733.0,568.0,698.0,751.0,39095.0,,35047.0,74893.0,121979.0
2020-05-02,United Kingdom,K02000001,2068.0,90087.0,,182260.0,184702.0,275.3,29602.0,44.1,27965.0,41.7,11522.0,788273.0,,272114.0,1071909.0,,14380.0,,1180.0,4806.0,3232.0,494.0,584.0,0.0,28052.0,,35507.0,63559.0,108024.0
2020-05-03,United Kingdom,K02000001,2009.0,91275.0,,186599.0,187688.0,279.8,30052.0,44.8,28218.0,42.1,12136.0,814140.0,,314450.0,1140726.0,,14188.0,,1188.0,4339.0,2986.0,450.0,253.0,614.0,25867.0,,42336.0,68817.0,108108.0
2020-05-04,United Kingdom,K02000001,1936.0,92524.0,,190584.0,191075.0,284.8,30536.0,45.5,28490.0,42.5,18513.0,842903.0,,359348.0,1220764.0,,14097.0,,1249.0,3985.0,3387.0,484.0,272.0,1304.0,26866.0,,44898.0,73068.0,94248.0
2020-05-05,United Kingdom,K02000001,1874.0,93670.0,,194990.0,194747.0,290.3,31001.0,46.2,29216.0,43.6,15389.0,875253.0,,392801.0,1283443.0,,13723.0,,1146.0,4406.0,3672.0,465.0,726.0,1641.0,32350.0,,33453.0,67444.0,100454.0
2020-05-06,United Kingdom,K02000001,1802.0,94876.0,,201101.0,198565.0,296.0,31460.0,46.9,29863.0,44.5,16873.0,907921.0,,435801.0,1360595.0,,13148.0,,1206.0,6111.0,3818.0,459.0,647.0,1484.0,32667.0,,40610.0,74761.0,100921.0
2020-05-07,United Kingdom,K02000001,1685.0,96041.0,,206715.0,202339.0,301.6,31921.0,47.6,30321.0,45.2,19044.0,941508.0,,478954.0,1439506.0,,12626.0,,1165.0,5614.0,3774.0,461.0,458.0,2171.0,33588.0,,43153.0,78912.0,102321.0
2020-05-08,United Kingdom,K02000001,1642.0,96951.0,,211364.0,205400.0,306.2,32304.0,48.2,30900.0,46.1,22100.0,974004.0,,521298.0,1517402.0,,12053.0,,910.0,4649.0,3061.0,383.0,579.0,3056.0,32492.0,,42344.0,77892.0,90170.0
2020-05-09,United Kingdom,K02000001,1585.0,97895.0,,215260.0,207564.0,309.4,32682.0,48.7,31175.0,46.5,24716.0,1002416.0,,567472.0,1594604.0,,12015.0,,944.0,3896.0,2164.0,378.0,275.0,2616.0,28412.0,,46174.0,77202.0,96106.0
2020-05-10,United Kingdom,K02000001,1538.0,98811.0,,219183.0,209886.0,312.9,33030.0,49.2,31392.0,46.8,28117.0,1028743.0,,614686.0,1671546.0,,11727.0,,916.0,3923.0,2322.0,348.0,217.0,3401.0,26327.0,,47214.0,76942.0,108356.0
2020-05-11,United Kingdom,K02000001,1485.0,99840.0,,223060.0,213464.0,318.2,33339.0,49.7,31579.0,47.1,31361.0,1054288.0,,656340.0,1741989.0,,11967.0,,1029.0,3877.0,3578.0,309.0,187.0,3244.0,25462.0,,41654.0,70360.0,110670.0
2020-05-12,United Kingdom,K02000001,1414.0,100823.0,,226463.0,216853.0,323.3,33660.0,50.2,32193.0,48.0,33852.0,1086365.0,,696631.0,1816848.0,,11591.0,,983.0,3403.0,3389.0,321.0,614.0,2491.0,32077.0,,40291.0,74859.0,117982.0
2020-05-13,United Kingdom,K02000001,1342.0,101789.0,,229705.0,220162.0,328.2,33977.0,50.7,32640.0,48.7,36611.0,1118887.0,,745516.0,1901014.0,,11342.0,,966.0,3242.0,3309.0,317.0,447.0,2759.0,31828.0,,48885.0,83472.0,126400.0
2020-05-14,United Kingdom,K02000001,1314.0,102698.0,,233151.0,222788.0,332.1,34311.0,51.1,32992.0,49.2,40182.0,1151107.0,,794904.0,1986193.0,,10921.0,,909.0,3446.0,2626.0,334.0,352.0,3571.0,32207.0,,49388.0,85166.0,128498.0
2020-05-15,United Kingdom,K02000001,1337.0,103569.0,,236711.0,225312.0,335.9,34625.0,51.6,33342.0,49.7,48118.0,1188430.0,,845626.0,2082174.0,,10691.0,,871.0,3560.0,2524.0,314.0,350.0,5888.0,37324.0,,50722.0,93934.0,129203.0
2020-05-16,United Kingdom,K02000001,1234.0,104382.0,,240161.0,227387.0,339.0,34939.0,52.1,33753.0,50.3,53209.0,1219979.0,,902339.0,2175527.0,,10238.0,,813.0,3451.0,2075.0,314.0,411.0,5091.0,31549.0,,56713.0,93353.0,118822.0
2020-05-17,United Kingdom,K02000001,1196.0,105174.0,,243723.0,229222.0,341.7,35206.0,52.5,33820.0,50.4,60060.0,1244725.0,,952883.0,2257668.0,,10199.0,,792.0,3562.0,1835.0,267.0,67.0,6851.0,24746.0,,50544.0,82141.0,129822.0
2020-05-18,United Kingdom,K02000001,1141.0,106023.0,,246406.0,231795.0,345.5,35499.0,52.9,33966.0,50.6,69564.0,1273612.0,,987076.0,2330252.0,,10231.0,,849.0,2684.0,2573.0,293.0,146.0,9504.0,28835.0,,34193.0,72532.0,127967.0
2020-05-19,United Kingdom,K02000001,1106.0,106904.0,,248818.0,234846.0,350.1,35774.0,53.3,34466.0,51.4,78037.0,1303659.0,,1028401.0,2410097.0,,10013.0,,881.0,2412.0,3051.0,275.0,500.0,8473.0,35196.0,,44457.0,88126.0,129967.0
2020-05-20,United Kingdom,K02000001,1034.0,107755.0,,248293.0,237550.0,354.1,36042.0,53.7,34794.0,51.9,84453.0,1341954.0,,1071508.0,2497915.0,,9563.0,,851.0,2472.0,2704.0,268.0,328.0,6416.0,38296.0,,43107.0,87819.0,135955.0
2020-05-21,United Kingdom,K02000001,1008.0,108596.0,,250908.0,240115.0,357.9,36280.0,54.1,35067.0,52.3,98974.0,1379691.0,,1127178.0,2605843.0,,9293.0,,841.0,2615.0,2565.0,238.0,273.0,14521.0,37728.0,,55670.0,107919.0,138662.0
2020-05-22,United Kingdom,K02000001,964.0,109335.0,,254195.0,242167.0,361.0,36503.0,54.4,35358.0,52.7,107057.0,1415607.0,,1175323.0,2697987.0,,9184.0,,739.0,3287.0,2052.0,223.0,291.0,8083.0,35915.0,,48145.0,92143.0,136471.0
2020-05-23,United Kingdom,K02000001,928.0,109978.0,,257154.0,243693.0,363.3,36723.0,54.7,35578.0,53.0,119467.0,1447834.0,,1222995.0,2790296.0,,8814.0,,643.0,2959.0,1526.0,220.0,220.0,12410.0,32230.0,,47672.0,92312.0,134741.0
2020-05-24,United Kingdom,K02000001,886.0,110565.0,,259559.0,245058.0,365.3,36919.0,55.0,35957.0,53.6,127256.0,1475312.0,,1247364.0,2849932.0,,8814.0,,587.0,2409.0,1365.0,196.0,379.0,7789.0,27475.0,,24369.0,59633.0,139903.0
2020-05-25,United Kingdom,K02000001,863.0,111167.0,,261184.0,246675.0,367.7,37119.0,55.3,36061.0,53.8,138807.0,1502093.0,,1357470.0,2998370.0,,8836.0,,602.0,1625.0,1617.0,200.0,104.0,9097.0,26780.0,,42601.0,78478.0,154120.0
2020-05-26,United Kingdom,K02000001,847.0,111865.0,,265227.0,248732.0,370.8,37333.0,55.7,36192.0,54.0,153141.0,1531977.0,,1391527.0,3076645.0,,8732.0,,698.0,2004.0,2057.0,214.0,131.0,14334.0,29708.0,,34057.0,78099.0,161214.0
2020-05-27,United Kingdom,K02000001,783.0,112577.0,,267240.0,250559.0,373.5,37530.0,55.9,36614.0,54.6,165828.0,1567647.0,,1426186.0,3159661.0,,8220.0,,712.0,2013.0,1827.0,197.0,422.0,12685.0,35670.0,,34659.0,83014.0,162164.0
2020-05-28,United Kingdom,K02000001,751.0,113279.0,,269127.0,252316.0,376.1,37747.0,56.3,36957.0,55.1,183928.0,1605581.0,,1472887.0,3262396.0,,7907.0,,702.0,1887.0,1757.0,217.0,343.0,18100.0,37933.0,,46701.0,102734.0,164255.0
2020-05-29,United Kingdom,K02000001,719.0,113893.0,,271222.0,253844.0,378.4,37933.0,56.5,37231.0,55.5,194930.0,1642666.0,,1531352.0,3368948.0,,7586.0,,614.0,2095.0,1528.0,186.0,274.0,11002.0,37085.0,,58465.0,106552.0,206443.0
2020-05-30,United Kingdom,K02000001,704.0,114461.0,,272826.0,254962.0,380.1,38096.0,56.8,37385.0,55.7,202450.0,1674424.0,,1589464.0,3466338.0,,7268.0,,568.0,2445.0,1118.0,163.0,154.0,7520.0,31755.0,,58112.0,97387.0,205634.0
2020-05-31,United Kingdom,K02000001,679.0,114989.0,,274762.0,256043.0,381.7,38222.0,57.0,37445.0,55.8,210396.0,1701944.0,88731.0,1637207.0,3638278.0,,7238.0,,528.0,1936.0,1081.0,126.0,60.0,7061.0,27520.0,23110.0,47743.0,105434.0,207540.0
2020-06-01,United Kingdom,K02000001,652.0,115593.0,,276332.0,257481.0,383.8,38357.0,57.2,37531.0,55.9,216847.0,1731901.0,119088.0,1671972.0,3739808.0,,7248.0,,604.0,1570.0,1438.0,135.0,86.0,6451.0,29998.0,30357.0,34765.0,101571.0,220213.0
2020-06-02,United Kingdom,K02000001,636.0,116261.0,,277985.0,258967.0,386.0,38525.0,57.4,37780.0,56.3,223750.0,1770451.0,155344.0,1720076.0,3869621.0,,7087.0,,668.0,1613.0,1486.0,168.0,249.0,6903.0,38163.0,36013.0,48104.0,129183.0,220307.0
2020-06-03,United Kingdom,K02000001,602.0,116894.0,,279856.0,260325.0,388.1,38680.0,57.7,38034.0,56.7,230134.0,1810315.0,194467.0,1777015.0,4011931.0,,6815.0,,633.0,1871.0,1358.0,155.0,254.0,6384.0,39735.0,40385.0,56939.0,143443.0,220307.0
2020-06-04,United Kingdom,K02000001,571.0,117459.0,,281661.0,261576.0,389.9,38814.0,57.9,38164.0,56.9,236014.0,1849908.0,238522.0,1832867.0,4157311.0,,6580.0,,565.0,1805.0,1251.0,134.0,130.0,5880.0,39593.0,42899.0,55852.0,144224.0,220536.0
